name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auckland,New Zealand",25/08/2023,13.5,5.1,9.1,13.5,5.1,9,6.3,83.5,0,0,0,,0,0,6.8,14.1,210,1022.7,52.2,12.6,139.9,12.3,7,10,2023-08-25T06:52:30,2023-08-25T17:54:35,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",26/08/2023,13.6,5,9.5,13.6,5,9.5,5.7,78.7,0.008,100,4.17,rain,0,0,18.7,16.6,228.9,1021.7,56.5,11.5,101.7,8.8,5,10,2023-08-26T06:51:09,2023-08-26T17:55:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",27/08/2023,15.8,10.8,12.7,15.8,10.8,12.7,8.7,76.7,0.383,100,4.17,rain,0,0,31,27.1,238.9,1019.4,80.8,13.4,136.7,11.9,9,10,2023-08-27T06:49:47,2023-08-27T17:56:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",28/08/2023,14.1,7.7,11.1,14.1,7.1,10.5,7.1,77.1,0.384,100,8.33,rain,0,0,30.6,22.3,230.3,1019.8,32.8,13.3,136.9,11.9,7,10,2023-08-28T06:48:25,2023-08-28T17:57:00,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",29/08/2023,14.9,5,9,14.9,3.5,8.8,4.2,75,0.2,100,8.33,rain,0,0,6.5,17.2,185.5,1023.7,1,12.4,222.4,19.1,8,10,2023-08-29T06:47:02,2023-08-29T17:57:47,0.43,Rain,Clear conditions throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",30/08/2023,15.5,5.9,9.8,15.5,5.2,9.7,6.8,82.3,1,100,4.17,rain,0,0,11.9,13.5,58,1025.3,70,12.9,127.6,11.1,9,10,2023-08-30T06:45:38,2023-08-30T17:58:35,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",31/08/2023,15.1,6.1,10,15.1,5.2,9.7,7.2,85,0.6,100,16.67,rain,0,0,8.6,14.8,175.1,1026.2,41,8,211.8,18.4,9,10,2023-08-31T06:44:14,2023-08-31T17:59:23,0.5,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",1/09/2023,17.3,4.1,11.2,17.3,3.3,11.1,8.6,85.5,0.2,100,4.17,rain,0,0,30.6,19.2,39.5,1023.5,23,11.6,201.1,17.4,8,10,2023-09-01T06:42:49,2023-09-01T18:00:11,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",2/09/2023,18.8,8.3,13.2,18.8,7.3,13,9.3,79.7,0.017,100,4.17,rain,0,0,38.2,27.7,77.4,1019.4,24.1,12.4,207.3,18.1,8,10,2023-09-02T06:41:24,2023-09-02T18:00:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",3/09/2023,17.5,11.2,14.2,17.5,11.2,14.2,10.1,76.8,0,0,0,rain,0,0,43.6,35.3,65.9,1018.6,69.1,13.7,111.7,9.6,8,10,2023-09-03T06:39:58,2023-09-03T18:01:47,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",4/09/2023,16.2,12.9,14.3,16.2,12.9,14.3,11.9,85.9,7.941,100,12.5,rain,0,0,61.2,42.1,69.6,1020.3,91.1,10.9,63.8,5.6,3,10,2023-09-04T06:38:31,2023-09-04T18:02:34,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",5/09/2023,17.1,13.1,14.6,17.1,13.1,14.6,13.8,95.5,15.463,100,16.67,rain,0,0,46.1,30.3,42.9,1024,93.2,8.9,88.9,7.7,4,10,2023-09-05T06:37:04,2023-09-05T18:03:22,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",6/09/2023,18.9,13.9,15.7,18.9,13.9,15.7,14.1,90.7,12.618,100,8.33,rain,0,0,35.6,21.7,23.7,1026.2,82.8,12,152.7,13.1,6,10,2023-09-06T06:35:37,2023-09-06T18:04:10,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",7/09/2023,15.9,11,14,15.9,11,14,13,93.5,3.834,100,4.17,rain,0,0,25.6,18.4,259.7,1028.4,60.1,10.4,69.1,6.1,4,10,2023-09-07T06:34:09,2023-09-07T18:04:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",8/09/2023,17.6,7,12.1,17.6,7,12.1,9.8,86.8,0.208,100,8.33,rain,0,0,35.6,14.1,203.1,1032.6,15.8,9.6,237,20.4,8,10,2023-09-08T06:32:40,2023-09-08T18:05:45,0.76,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",9/09/2023,17.6,10,13.4,17.6,10,13.4,9.9,80.6,0.008,100,4.17,rain,0,0,36,22.9,61.3,1032.8,39.2,12.6,165.3,14.2,6,10,2023-09-09T06:31:12,2023-09-09T18:06:33,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",10/09/2023,17.1,8.5,12.6,17.1,8.5,12.5,9.5,82.4,0.2,100,8.33,rain,0,0,34.2,22.3,52.9,1027.4,52.7,13.7,156.2,13.3,7,10,2023-09-10T06:29:43,2023-09-10T18:07:21,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",11/09/2023,16.5,11.2,13.8,16.5,11.2,13.8,12.2,90.4,13.409,100,12.5,rain,0,0,45.4,37.1,23.8,1020.3,69.3,11.8,91.5,7.7,7,10,2023-09-11T06:28:13,2023-09-11T18:08:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",12/09/2023,15.9,10.1,12.6,15.9,10.1,12.6,8.9,78.9,3.223,100,12.5,rain,0,0,31,26,248.4,1018.8,49.4,12.9,241.7,20.9,9,10,2023-09-12T06:26:43,2023-09-12T18:08:56,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",13/09/2023,16,10.8,13.3,16,10.8,13.3,8.5,73.1,0.391,100,8.33,rain,0,0,42.5,34.7,233.3,1021.2,62.1,12.2,163.6,14.1,8,10,2023-09-13T06:25:14,2023-09-13T18:09:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",14/09/2023,15.9,12.9,13.9,15.9,12.9,13.9,8.3,69.3,0,0,0,rain,0,0,42.1,29.7,242.4,1021.6,83.5,12.9,156.5,13.5,9,10,2023-09-14T06:23:43,2023-09-14T18:10:32,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",15/09/2023,15.9,12,13.8,15.9,12,13.8,10,77.6,3.317,100,8.33,rain,0,0,59.4,38.9,250.4,1015.5,77.1,10.5,189.8,16.6,8,10,2023-09-15T06:22:13,2023-09-15T18:11:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",16/09/2023,16.1,8,12.3,16.1,7.4,12.2,8.5,78.7,0.008,100,4.17,rain,0,0,16.9,19.1,233.5,1023.8,36.3,10.5,174.1,15,6,10,2023-09-16T06:20:42,2023-09-16T18:12:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",17/09/2023,17.8,9.9,13.9,17.8,8.9,13.9,9.6,76,0,0,0,,0,0,58.7,32.9,306,1023.2,75.7,10.8,197.1,17.1,9,10,2023-09-17T06:19:12,2023-09-17T18:12:56,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",18/09/2023,17.7,13.5,15.4,17.7,13.5,15.4,11.9,79.7,0,0,0,rain,0,0,56.9,38.3,258.8,1020.9,79.3,10,121.5,10.5,5,10,2023-09-18T06:17:41,2023-09-18T18:13:44,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",19/09/2023,18,12,14.6,18,12,14.6,10.8,78.5,0,0,0,,0,0,33.1,23.5,234.7,1026.9,48.2,10,240.1,20.6,8,10,2023-09-19T06:16:10,2023-09-19T18:14:32,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",20/09/2023,18,12.7,15,18,12.7,15,12.6,86.1,0,0,0,,0,0,28.4,21,227.4,1028,29.5,10.5,246.8,21.2,8,10,2023-09-20T06:14:39,2023-09-20T18:15:21,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",21/09/2023,22,10.4,15.2,22,10.4,15.2,12.5,86.3,0.192,100,4.17,rain,0,0,38.5,23.5,42.1,1024.7,30.7,9,241.8,21.1,9,10,2023-09-21T06:13:08,2023-09-21T18:16:09,0.21,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",22/09/2023,19.4,14.9,16.6,19.4,14.9,16.6,13.8,83.7,0.033,100,4.17,rain,0,0,44.3,28.3,17.9,1022.8,91.6,11.9,119.6,10.4,5,10,2023-09-22T06:11:37,2023-09-22T18:16:58,0.24,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",23/09/2023,18.1,14.9,16.4,18.1,14.9,16.4,15.4,93.8,2.275,100,12.5,rain,0,0,61.2,35.9,15.4,1018.4,92.5,8,70.1,5.8,4,10,2023-09-23T06:10:05,2023-09-23T18:17:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",24/09/2023,15.5,13,14.1,15.5,13,14.1,12,87.3,28.873,100,16.67,rain,0,0,37.4,27.1,217,1015.1,96.7,12.4,121.5,10,5,10,2023-09-24T07:08:34,2023-09-24T19:18:36,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",25/09/2023,17.1,13,14.9,17.1,13,14.9,12.9,88.2,9.672,100,20.83,rain,0,0,24.5,24.1,127.8,1008.8,93.9,12.4,97.1,8.5,4,10,2023-09-25T07:07:03,2023-09-25T19:19:25,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",26/09/2023,16.4,12.9,14.2,16.4,12.9,14.2,12.2,88.2,10.142,100,16.67,rain,0,0,52.6,43.9,245.9,1000.4,94.6,11,140.1,12.1,8,10,2023-09-26T07:05:33,2023-09-26T19:20:14,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",27/09/2023,16.2,12,13.5,16.2,12,13.5,9.2,76.1,1.242,100,12.5,rain,0,0,66.6,45.1,247.4,1007.9,94.8,12.1,140.9,12.1,6,10,2023-09-27T07:04:02,2023-09-27T19:21:04,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",28/09/2023,14.5,12.2,13.4,14.5,12.2,13.4,10.2,81.4,6.025,100,12.5,rain,0,0,59.4,43.3,267,1004.6,68.8,11.3,138.7,11.9,7,10,2023-09-28T07:02:31,2023-09-28T19:21:54,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",29/09/2023,15.8,11,13.7,15.8,11,13.7,8.9,72.6,1.367,100,8.33,rain,0,0,76,50,250.7,1007.2,82.9,9.9,176.3,15.2,10,10,2023-09-29T07:01:01,2023-09-29T19:22:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,E0594,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",30/09/2023,14.9,10.5,12.6,14.9,10.5,12.6,8.5,76.2,12.008,100,16.67,rain,0,0,85.3,58.6,243.7,1002.1,64.9,10.3,170.3,14.8,10,10,2023-09-30T06:59:31,2023-09-30T19:23:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",1/10/2023,15.4,10.9,13.1,15.4,10.9,13.1,7.9,70.9,0,0,0,rain,0,0,41,35.9,246.7,1019,79.2,10.6,203.2,17.6,10,10,2023-10-01T06:58:01,2023-10-01T19:24:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",2/10/2023,18.1,13.9,15.6,18.1,13.9,15.6,11.7,78.4,0,0,0,rain,0,0,66.6,38.8,280.6,1019.9,83,9.6,168.2,14.7,7,10,2023-10-02T06:56:31,2023-10-02T19:25:15,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",3/10/2023,16,10.9,13.5,16,10.9,13.5,8.1,70.6,4.099,100,12.5,rain,0,0,53.6,38.9,227.4,1024.2,43.8,10.8,295.2,25.6,10,10,2023-10-03T06:55:02,2023-10-03T19:26:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",4/10/2023,15.1,5.8,11,15.1,5.8,10.9,7,77.5,0,0,0,,0,0,30.6,24.7,212.4,1031.5,0.5,12.9,288,24.9,10,10,2023-10-04T06:53:33,2023-10-04T19:26:57,0.65,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",5/10/2023,16.1,11.8,14.1,16.1,11.8,14.1,10.5,79.5,0,0,0,,0,0,37.8,28.3,216.9,1027.7,81.9,12.5,248.1,21.5,10,10,2023-10-05T06:52:04,2023-10-05T19:27:49,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",6/10/2023,16.9,13,14.2,16.9,13,14.2,11,81.6,0,0,0,,0,0,35.3,21,222.6,1020.4,92.9,12.2,194.4,16.9,9,10,2023-10-06T06:50:36,2023-10-06T19:28:41,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",7/10/2023,16.6,10.8,13.7,16.6,10.8,13.7,11.1,84.6,5.875,100,4.17,rain,0,0,39.2,19.8,319,1011.3,84.7,12.4,94.9,8.3,6,10,2023-10-07T06:49:08,2023-10-07T19:29:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",8/10/2023,16.2,10,12.9,16.2,9.6,12.9,10.8,87.6,7.49,100,16.67,rain,0,0,38.9,27.7,208.1,1003.4,65.6,11.6,209.3,18.1,10,10,2023-10-08T06:47:41,2023-10-08T19:30:25,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",9/10/2023,15.9,11.6,13.6,15.9,11.6,13.6,9.3,76.1,0.383,100,4.17,rain,0,0,46.4,39.5,222,1009.8,72.7,12.6,149.5,12.9,8,10,2023-10-09T06:46:14,2023-10-09T19:31:18,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",10/10/2023,16,12.4,13.8,16,12.4,13.8,10.7,81.4,1.15,100,12.5,rain,0,0,50,36.5,242.9,1011.4,83,11.4,164.2,14.3,5,10,2023-10-10T06:44:48,2023-10-10T19:32:11,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",11/10/2023,15.9,12,13.5,15.9,12,13.5,8.5,72.8,2.326,100,8.33,rain,0,0,37.1,34.1,227.8,1015,79.2,12.7,195.3,16.9,10,10,2023-10-11T06:43:22,2023-10-11T19:33:05,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",12/10/2023,15.9,11.9,13.6,15.9,11.9,13.6,8.3,70.7,0,0,0,rain,0,0,38.9,39.5,237.2,1016.8,89.4,12.2,165.5,14.3,6,10,2023-10-12T06:41:57,2023-10-12T19:33:58,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",13/10/2023,17.1,12,14.5,17.1,12,14.5,11.3,81.6,0.192,100,4.17,rain,0,0,34.6,24.1,242.6,1019.3,74.2,12.1,202.2,17.5,10,10,2023-10-13T06:40:32,2023-10-13T19:34:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",14/10/2023,19.8,12.3,15.9,19.8,12.3,15.9,11.4,75.7,0,0,0,,0,0,41.4,34.7,314.4,1017.1,90.7,13.4,238.8,20.5,10,10,2023-10-14T06:39:09,2023-10-14T19:35:47,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",15/10/2023,19.5,13.2,16.4,19.5,13.2,16.4,12.9,81.2,1.217,100,16.67,rain,0,0,41.8,38.3,291.2,1016.3,80.1,11.4,249.1,21.5,10,10,2023-10-15T06:37:45,2023-10-15T19:36:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",16/10/2023,21.8,12,16.2,21.8,12,16.2,12.4,79,0,0,0,rain,0,0,36.4,28.9,334.3,1021.2,71.6,11.1,212.9,18.2,10,10,2023-10-16T06:36:23,2023-10-16T19:37:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",17/10/2023,21.4,14,17.4,21.4,14,17.4,14.5,84.2,7.668,100,4.17,rain,0,0,31.7,21,8.2,1020.3,72.4,12.8,164,14.1,6,10,2023-10-17T06:35:01,2023-10-17T19:38:33,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",18/10/2023,21.5,14.6,17.3,21.5,14.6,17.3,15.5,89.5,5.759,100,8.33,rain,0,0,27,22.9,34.4,1022.1,61,11.5,272.8,23.7,10,10,2023-10-18T06:33:40,2023-10-18T19:39:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",19/10/2023,22,12.1,16.9,22,12.1,16.9,12.9,79.9,0.192,100,4.17,rain,0,0,28.4,21,30.3,1021.5,9,11.8,328.3,28.3,10,10,2023-10-19T06:32:20,2023-10-19T19:40:25,0.15,Rain,Clear conditions throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",20/10/2023,21.2,13.1,16.7,21.2,13.1,16.7,13.4,82.1,0.192,100,4.17,rain,0,0,22.3,15.3,102.1,1017.2,57.9,13,226.5,19.6,10,10,2023-10-20T06:31:01,2023-10-20T19:41:22,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",21/10/2023,19,14.1,16.1,19,14.1,16.1,13.1,82.9,0.083,100,4.17,rain,0,0,38.5,33.5,210.3,1012,60.5,12.3,271.2,23.5,10,10,2023-10-21T06:29:43,2023-10-21T19:42:19,0.22,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",22/10/2023,18.9,14,15.8,18.9,14,15.8,12.3,79.6,0,0,0,,0,0,36.4,30.9,218.8,1013.5,69.9,12.2,268.2,23.2,10,10,2023-10-22T06:28:25,2023-10-22T19:43:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",23/10/2023,18.8,13.4,15.9,18.8,13.4,15.9,12.4,80.6,0.591,100,12.5,rain,0,0,31.3,22.9,25.6,1021.8,82.6,12.2,243.6,21,10,10,2023-10-23T06:27:09,2023-10-23T19:44:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
